isin,name,nse_symbol,bse_code,sector,industry,series,exchange
INE186R01013,OSIAJEE TEXFAB LIMITED,,540198,,,,BSE
INE142A01012,Oswal Agro Mills Ltd.,,500317,,,,BSE
INE143A01010,Oswal Greentech Limited,OSWALGREEN,539290,,,EQ,BOTH
INE0BYP01024,Oswal Pumps Limited,OSWALPUMPS,544418,,,EQ,BOTH
INE910B01028,Otco International Ltd,,523151,,,,BSE
INE0RTI01017,OVAL PROJECTS ENGINEERING LIMITED,,544498,,,,BSE
INE812S01012,Ovobel Foods Ltd.,,530741,,,,BSE
INE114D01015,Oxford Industries ltd.,,514414,,,,BSE
INE102E01018,OXYGENTA PHARMACEUTICAL LIMITED,,524636,,,,BSE
INE953R01016,P N Gadgil Jewellers Limited,PNGJL,544256,,,EQ,BOTH
INE212Q01019,P. B. Films Limited,,539352,,,,BSE
INE501F01018,P.B.M. Polytex Ltd.,,514087,,,,BSE
INE078D01012,P.G.Foils Ltd.,,526747,,,,BSE
INE160F01013,P.H. Capital Ltd.,,500143,,,,BSE
INE0S3G01027,Pace Digitek Limited,PACEDIGITK,544550,,,EQ,BOTH
INE0N1L01018,PACE E-COMMERCE VENTURES LIMITED,,543637,,,,BSE
INE883C01025,Pacific Industries ltd.,,523483,,,,BSE
INE448D01025,Padam Cotton Yarns Ltd.,,531395,,,,BSE
INE243B01016,Padmalaya Telefilms Ltd.,,532350,,,,BSE
INE630U01014,Padmanabh Alloys & Polymers Ltd.,,531779,,,,BSE
INE743D01011,Padmanabh Industries Limited,,526905,,,,BSE
INE761H01022,Page Industries Limited,PAGEIND,532827,,,EQ,BOTH
INE420C01059,Paisalo Digital Limited,PAISALO,532900,,,EQ,BOTH
INE14LM01012,Pajson Agro India Limited,,544657,,,,BSE
INE551D01018,PAKKA LIMITED,PAKKA,516030,,,EQ,BOTH
INE471W01019,Palash Securities Limited,PALASHSECU,540648,,,EQ,BOTH
INE239L01013,Palco Metals Limited,,539121,,,,BSE
INE838Z01012,Palm Jewels Limited,,541444,,,,BSE
INE218G01033,Palred Technologies Limited,,532521,,,,BSE
INE648E01010,Pan Electronics India Ltd.,,517397,,,,BSE
INE1N9E01015,PAN HR SOLUTION LIMITED,,544698,,,,BSE
INE376A01032,Pan India Corporation Ltd,,511525,,,,BSE
INE516E01019,PANABYTE TECHNOLOGIES LIMITED,,538742,,,,BSE
INE922B01023,Panacea Biotec Limited,PANACEABIO,531349,,,EQ,BOTH
INE895W01019,Panache Digilife Limited,PANACHE,,,,EQ,NSE
INE655P01029,PANAFIC INDUSTRIALS LTD,,538860,,,,BSE
INE305C01029,Panama Petrochem Limited,PANAMAPET,524820,,,EQ,BOTH
INE013E01017,Panasonic Carbon India Co.Ltd,,508941,,,,BSE
INE795A01017,Panasonic Energy India Co. Ltd.,,504093,,,,BSE
INE798F01010,Panchmahal Steel Ltd.,,513511,,,,BSE
INE316G01019,Panchsheel Organic Ltd.,,531726,,,,BSE
INE744D01019,Panjon Ltd.,,526345,,,,BSE
INE698B01011,Pankaj Polymers Ltd.,,531280,,,,BSE
INE258R01028,PANORAMA STUDIOS INTERNATIONAL LIMITED,,539469,,,,BSE
INE697V01011,Pansari Developers Limited,PANSARI,,,,EQ,NSE
INE945O01019,PANTH INFINITY LIMITED,,539143,,,,BSE
INE181D01014,Panther Industrial Products Ltd.,,524055,,,,BSE
INE167E01037,Panyam Cements & Mineral Inds. Ltd.,,500322,,,,BSE
INE04LG01015,Par Drugs And Chemicals Limited,PAR,,,,EQ,NSE
INE0SMW01011,PARADEEP PARIVAHAN LIMITED,,544383,,,,BSE
INE088F01024,Paradeep Phosphates Limited,PARADEEP,543530,,,EQ,BOTH
INE883N01014,Parag Milk Foods Limited,PARAGMILK,539889,,,EQ,BOTH
INE015E01012,Paragon Finance Ltd.,,531255,,,,BSE
INE074B01023,Paramount Communications Limited,PARACABLES,530555,,,EQ,BOTH
INE143I01013,Paramount Cosmetics (India) Ltd,,507970,,,,BSE
INE045601023,Paras Defence and Space Technologies Limited,PARAS,543367,,,EQ,BOTH
INE162C01024,Paras Petrofils Limited,PARASPETRO,521246,,,EQ,BOTH
INE119201023,Park Medi World Limited,PARKHOSPS,544645,,,EQ,BOTH
INE750B01010,Parker Agro Chem Export Ltd.,,524628,,,,BSE
INE272G01014,PARLE INDUSTRIES LIMITED,,532911,,,,BSE
INE240T01014,Parmax Pharma Limited,,540359,,,,BSE
INE0QQJ01021,PARMESHWAR METAL LIMITED,,544330,,,,BSE
INE808R01012,PARMESHWARI SILK MILLS LIMITED,,540467,,,,BSE
INE383L01019,Parnax Lab Limited,,506128,,,,BSE
INE05MV01019,Parshva Enterprises Limited,,542694,,,,BSE
INE635I01018,Parshwanath Corporation Limited,,511176,,,,BSE
INE561H01026,Parsvnath Developers Ltd.,,532780,,,,BSE
INE295Z01015,Parvati Sweetners and Power Ltd.,,541347,,,,BSE
INE604F01010,Pasari Spinning Mills Ltd.,,521080,,,,BSE
INE124Y01028,Pashupati Cotspin Limited,PASHUPATI,544448,,,EQ,BOTH
INE818B01023,Pasupati Acrylon Ltd.,,500456,,,,BSE
INE909B01020,Pasupati Spg. & Wvg. Mills Ltd.,,503092,,,,BSE
INE619A01035,Patanjali Foods Limited,PATANJALI,500368,,,EQ,BOTH
INE473T01011,Patdiam Jewellery Limited,,539401,,,,BSE
INE161701011,PATEL CHEM SPECIALITIES LIMITED,,544460,,,,BSE
INE244B01030,Patel Engineering Limited,PATELENG,531120,,,EQ,BOTH
INE529D01014,Patel Integrated Logistics Limited,PATINTLOG,526381,,,EQ,BOTH
INE0R8B01010,Patel Retail Limited,PATELRMART,544487,,,EQ,BOTH
INE082C01024,Patels Airtemp (I) Ltd.,,517417,,,,BSE
INE637N01014,Patidar Buildcon Limited,,524031,,,,BSE
INE0NPA01011,Patron Exim Limited,,543798,,,,BSE
INE790C01014,Patspin India Ltd.,,514326,,,,BSE
INE291E01019,Paul Merchants Limited,PML,539113,,,EQ,BOTH
INE111F01024,Paushak Limited,PAUSHAKLTD,532742,,,EQ,BOTH
INE07S101038,Pavna Industries Limited,,543915,,,,BSE
INE417T01026,PB Fintech Limited,POLICYBZR,543390,,,EQ,BOTH
INE615W01011,PB Global Limited,,506580,,,,BSE
INE160H01019,PBA INFRASTRUCTURE LTD.,,532676,,,,BSE
INE785M01021,PC Jeweller Limited,PCJEWELLER,534809,,,EQ,BOTH
INE602A01031,PCBL Chemical Limited,PCBL,506590,,,EQ,BOTH
INE834B01012,PCS Technology Ltd.,,517119,,,,BSE
INE0ABU01016,PDP Shipping & Projects Limited,,544378,,,,BSE
INE111Q01021,PDS Limited,PDSL,538730,,,EQ,BOTH
INE940H01022,Pearl Global Industries Limited,PGIL,532808,,,EQ,BOTH
INE0GTX01019,Pearl Green Clubs and Resorts Limited,,543540,,,,BSE
INE844A01013,Pearl Polymers Ltd.,,523260,,,,BSE
INE484S01010,PECOS Hotels And Pubs Limited,,539273,,,,BSE
INE417E01010,Pee Cee Cosma Sope Ltd.,,524136,,,,BSE
INE328D01011,Peeti Securities Ltd.,,531352,,,,BSE
INE138A01028,Peninsula Land Limited,,503031,,,,BSE
INE932A01024,Pennar Industries Limited,PENIND,513228,,,EQ,BOTH
INE702E01015,Pentokey Organy (India) Ltd.,,524210,,,,BSE
INE814L01013,Perfect-Octave Media Projects Ltd,,521062,,,,BSE
INE759I01024,Perfectpac Limited,,526435,,,,BSE
INE418E01018,Permanent Magnets Ltd.,,504132,,,,BSE
INE262H01021,Persistent Systems Limited,PERSISTENT,533179,,,EQ,BOTH
INE443P01038,Pervasive Commodities Limited,,517172,,,,BSE
INE704F01018,Pet Plastics Ltd.,,524046,,,,BSE
INE347G01014,Petronet LNG Limited,PETRONET,532522,,,EQ,BOTH
INE182A01018,Pfizer Limited,PFIZER,500680,,,EQ,BOTH
INE600F01018,PFL Infotech Ltd.,,531769,,,,BSE
INE457L01029,PG Electroplast Limited,PGEL,533581,,,EQ,BOTH
INE486I01016,Phaarmasia Limited.,,523620,,,,BSE
INE117D01018,Pharmaids Pharmaceuticals Ltd.,,524572,,,,BSE
INE245B01011,Phoenix International Ltd.,,526481,,,,BSE
INE813B01016,Photoquip India Ltd.,,526588,,,,BSE
INE0LP301011,Physicswallah Limited,PWL,544609,,,EQ,BOTH
INE037C01010,Phyto Chem (India) Ltd.,,524808,,,,BSE
INE603J01030,PI Industries Limited,PIIND,523642,,,EQ,BOTH
INE546C01010,Piccadily Agro Industries Limited,PICCADIL,530305,,,EQ,BOTH
INE544C01023,Piccadily Sugar  & Allied Ltd.,,507498,,,,BSE
INE448B01029,Picturehouse Media Limited,,532355,,,,BSE
INE318A01026,Pidilite Industries Limited,PIDILITIND,500331,,,EQ,BOTH
INE600A01035,Pil Italica Lifestyle Limited,,500327,,,,BSE
INE417C01014,Pilani Investment and Industries Corporation Limited,PILANIINVS,539883,,,EQ,BOTH
INE15B701018,Pine Labs Limited,PINELABS,544606,,,EQ,BOTH
INE156C01018,Pioneer Embroideries Limited,PIONEEREMB,514300,,,EQ,BOTH
INE746D01014,Pioneer Investcorp Limited,PIONRINV,507864,,,EQ,BOTH
INE0R4W01015,PIOTEX INDUSTRIES LIMITED,,544178,,,,BSE
INE202B01038,Piramal Finance Limited,PIRAMALFIN,544597,,,EQ,BOTH
INE0DK501011,Piramal Pharma Limited,PPLPHARMA,543635,,,EQ,BOTH
INE450D01021,Pitti Engineering Limited,PITTIENG,513519,,,EQ,BOTH
INE751B01018,Pix Transmissions Limited,PIXTRANS,500333,,,EQ,BOTH
INE083C01022,Plastiblends India Limited,PLASTIBLEN,523648,,,EQ,BOTH
INE0PT501018,Platinum Industries Limited,PLATIND,544134,,,EQ,BOTH
INE0DTJ01015,PlatinumOne Business Services Limited,,543352,,,,BSE
INE0INJ01017,Plaza Wires Limited,,544003,,,,BSE
INE793G01035,PMC Fincorp Limited,,534060,,,,BSE
INE859A01011,PNB Gilts Limited,PNBGILTS,532366,,,EQ,BOTH
INE572E01012,PNB Housing Finance Limited,PNBHOUSING,540173,,,EQ,BOTH
INE195J01029,PNC Infratech Limited,PNCINFRA,539150,,,EQ,BOTH
INE0NT601018,PNGS GARGI FASHION JEWELLERY LIMITED,,543709,,,,BSE
INE1RDG01013,PNGS Reva Diamond Jewellery Limited,PNGSREVA,544718,,,EQ,BOTH
INE035S01028,POCL ENTERPRISES LTD,,539195,,,,BSE
INE371C01013,Poddar Pigments Limited,PODDARMENT,524570,,,EQ,BOTH
INE637C01025,Pokarna Limited,POKARNA,532486,,,EQ,BOTH
INE689M01025,Polo Queen Industrial and Fintech Limited,,540717,,,,BSE
INE339F01021,Polson Ltd.,,507645,,,,BSE
INE205C01021,Poly Medicure Limited,POLYMED,531768,,,EQ,BOTH
INE455K01017,Polycab India Limited,POLYCAB,542652,,,EQ,BOTH
INE752B01024,Polychem Ltd,,506605,,,,BSE
INE262C01014,Polycon International Ltd.,,531397,,,,BSE
INE323D01020,Polylink Polymers (india) Ltd.,,531454,,,,BSE
INE826P01018,Polymac Thermoformers Limited,,537573,,,,BSE
INE809B01014,Polymechplast Machines Ltd.,,526043,,,,BSE
INE633B01018,Polyplex Corporation Limited,POLYPLEX,524051,,,EQ,BOTH
INE914G01029,POLYSPIN EXPORTS LIMITED,,539354,,,,BSE
INE063E01053,Pondy Oxides & Chemicals Limited,POCL,532626,,,EQ,BOTH
INE838E01017,Ponni Sugars (Erode) Limited,PONNIERODE,532460,,,EQ,BOTH
INE973X01012,Poojawestern Metaliks Limited,,540727,,,,BSE
INE809E01018,Poona Dal And Oil Industries Ltd.,,519359,,,,BSE
INE511C01022,Poonawalla Fincorp Limited,POONAWALLA,524000,,,EQ,BOTH
INE167F01018,POPEES BABY CARE INDIA LIMITED,,531971,,,,BSE
INE370C01015,Popular Estate Management Ltd,,531870,,,,BSE
INE0PZB01013,POPULAR FOUNDATIONS LIMITED,,544259,,,,BSE
INE772T01024,Popular Vehicles and Services Limited,PVSL,544144,,,EQ,BOTH
INE386I01018,PORWAL AUTO COMPONENTS LIMITED,,532933,,,,BSE
INE557Z01018,Power & Instrumentation (Gujarat) Limited,PIGL,543912,,,EQ,BOTH
INE134E01011,Power Finance Corporation Limited,PFC,532810,,,EQ,BOTH
INE752E01010,Power Grid Corporation of India Limited,POWERGRID,532898,,,EQ,BOTH
INE211R01019,Power Mech Projects Limited,POWERMECH,539302,,,EQ,BOTH
INE921L01032,Powerica Limited,POWERICA,544744,,,EQ,BOTH
INE095I01015,PPAP Automotive Limited,PPAP,532934,,,EQ,BOTH
INE0I0M01023,Prabha Energy Limited,PRABHA,544379,,,EQ,BOTH
INE428P01013,PRABHHANS INDUSTRIES LIMITED,,530361,,,,BSE
INE821R01015,Prabhu Steel Industries Ltd.,,506042,,,,BSE
INE770A01010,Pradeep Metals Limited,PRADPME,513532,,,EQ,BOTH
INE962B01011,Prag Bosimi Synthetics Ltd.,,500192,,,,BSE
INE074A01025,Praj Industries Limited,PRAJIND,522205,,,EQ,BOTH
INE505C01016,Prajay Engineers Syndicate Limited,PRAENG,531746,,,EQ,BOTH
INE603A01013,Prakash Industries Limited,PRAKASH,506022,,,EQ,BOTH
INE050001010,Prakash Pipes Limited,PPL,542684,,,EQ,BOTH
INE696K01024,Prakash Steelage Limited,PRAKASHSTL,533239,,,EQ,BOTH
INE523I01016,Prakash Woollen & Synthetic Mills Ltd,,531437,,,,BSE
INE0TI501017,PRARUH TECHNOLOGIES LIMITED,,544538,,,,BSE
INE100E01012,Prashant India Ltd,,519014,,,,BSE
INE393P01035,Prataap Snacks Limited,DIAMONDYD,540724,,,EQ,BOTH
INE206C01029,Pratik Panels Ltd.,,526490,,,,BSE
INE530D01012,Pratiksha Chemicals Ltd.,,531257,,,,BSE
INE722B01019,Praveg Limited,PRAVEG,531637,,,EQ,BOTH
INE546Y01022,Praxis Home Retail Limited,,540901,,,,BSE
INE484I01029,Precision Camshafts Limited,PRECAM,539636,,,EQ,BOTH
INE143C01024,Precision Electronics Ltd.,,517258,,,,BSE
INE372C01037,Precision Wires India Limited,PRECWIRE,523539,,,EQ,BOTH
INE283A01014,Precot Limited,PRECOT,,,,EQ,NSE
INE001E01012,Premco Global Limited,PREMCO,530331,,,EQ,BOTH
INE946K01023,Premier Capital Services Ltd.,,511016,,,,BSE
INE0BS701011,Premier Energies Limited,PREMIERENE,544238,,,EQ,BOTH
INE429K01012,Premier Energy and Infrastructure  Limited,,533100,,,,BSE
INE863B01029,Premier Explosives Limited,PREMEXPLN,526247,,,EQ,BOTH
INE342A01018,Premier Limited,,500540,,,,BSE
INE309M01020,Premier Polyfilm Ltd.,,514354,,,,BSE
INE940N01012,Premier Synthetics Ltd.,,509835,,,,BSE
INE426H01014,Prerna Infrabuild Limited,,531802,,,,BSE
INE811K01011,Prestige Estates Projects Limited,PRESTIGE,533274,,,EQ,BOTH
INE0GAO01018,Prevest Denpro Limited,,543363,,,,BSE
INE726V01018,Pricol Limited,PRICOLLTD,540293,,,EQ,BOTH
INE297D01018,Prima Agro Ltd.,,519262,,,,BSE
INE723N01012,Prima Industries Ltd.,,531246,,,,BSE
INE573B01016,Prima Plastics Ltd.,,530589,,,,BSE
INE748D01010,Prime Capital Market Limited,,535514,,,,BSE
INE367G01038,Prime Focus Limited,,532748,,,,BSE
INE442V01012,PRIME FRESH LIMITED,,540404,,,,BSE
INE543F01028,Prime Industries Ltd.,,519299,,,,BSE
INE233C01023,Prime Property Development Corporation Ltd.,,530695,,,,BSE
INE032B01021,Prime Securities Limited,PRIMESECU,500337,,,EQ,BOTH
INE419E01024,Prime Urban Development India Ltd,,521149,,,,BSE
INE607A01022,Primo Chemicals Limited,PRIMO,506852,,,EQ,BOTH
INE689W01016,Prince Pipes And Fittings Limited,PRINCEPIPE,542907,,,EQ,BOTH
INE429Q01019,Prism Finance Ltd.,,531735,,,,BSE
INE010A01011,Prism Johnson Limited,PRSMJOHNSN,500338,,,EQ,BOTH
INE730E01016,Prism Medico and Pharmacy Ltd.,,512217,,,,BSE
INE286N01028,PRISMX GLOBAL VENTURES LIMITED,,501314,,,,BSE
INE621B01021,Prithvi Exchange (India) Limited,,531688,,,,BSE
INE583R01029,Pritika Auto Industries Limited,PRITIKAUTO,539359,,,EQ,BOTH
INE392B01011,Pritish Nandy Communications Limited,PNC,532387,,,EQ,BOTH
INE959A01019,Privi Speciality Chemicals Limited,PRIVISCL,530117,,,EQ,BOTH
INE686C01014,Priya Limited.,,524580,,,,BSE
INE438C01010,PRO CLB GLOBAL LIMITED,,540703,,,,BSE
INE732K01027,Pro Fin Capital Services Ltd,,511557,,,,BSE
INE199A01012,Procter & Gamble Health Limited,PGHL,500126,,,EQ,BOTH
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,PGHH,500459,,,EQ,BOTH
INE10XK01019,PRODOCS SOLUTIONS LIMITED,,544643,,,,BSE
INE818D01011,Promact Plastics Limited,,526494,,,,BSE
INE0I2F01015,Promax Power Limited,,543375,,,,BSE
INE0OKG01017,PROSPECT CONSUMER PRODUCTS LIMITED,,543814,,,,BSE
INE0BX301013,Prostarm Info Systems Limited,PROSTARM,544410,,,EQ,BOTH
INE004A01022,Protean eGov Technologies Limited,PROTEAN,544021,,,EQ,BOTH
INE195N01013,Prozone Realty Limited,PROZONER,534675,,,EQ,BOTH
INE00F201020,Prudent Corporate Advisory Services Limited,PRUDENT,543527,,,EQ,BOTH
INE024D01016,Prudential Sugar Corporation Ltd,,500342,,,,BSE
INE953M01033,PS IT Infrastructure & Services Limited,,505502,,,,BSE
INE488V01015,PSP Projects Limited,PSPPROJECT,540544,,,EQ,BOTH
INE560K01014,PTC India Financial Services Limited,PFS,533344,,,EQ,BOTH
INE877F01012,PTC India Limited,PTC,532524,,,EQ,BOTH
INE596F01018,PTC Industries Limited,PTCIL,539006,,,EQ,BOTH
INE034D01049,PTL Enterprises Limited,PTL,509220,,,EQ,BOTH
INE865T01018,Pudumjee Paper Products Limited,PDMJEPAPER,539785,,,EQ,BOTH
INE183U01022,Pulsar International Limited,,512591,,,,BSE
INE07NX01019,Punctual Trading Ltd.,,512461,,,,BSE
INE510U01018,Pune E - Stock Broking Limited,,544141,,,,BSE
INE608A01012,Punjab & Sind Bank,PSB,533295,,,EQ,BOTH
INE277B01014,Punjab Chemicals & Crop Protection Limited,PUNJABCHEM,506618,,,EQ,BOTH
INE609A01010,Punjab Communications Limited,,500346,,,,BSE
INE160A01022,Punjab National Bank,PNB,532461,,,EQ,BOTH
INE323I01011,Puravankara Limited,PURVA,532891,,,EQ,BOTH
INE795D01011,PURETROP FRUITS LIMITED,,530077,,,,BSE
INE898O01010,Purity Flex Pack Ltd,,523315,,,,BSE
INE147J01012,Purohit Construction Limited,,538993,,,,BSE
INE905R01016,PURPLE AGROTECH INDUSTRIES LIMITED,,540159,,,,BSE
INE0CYK01015,Purple Finance Limited,,544191,,,,BSE
INE0VDK01019,PURPLE WAVE INFOCOM LIMITED,,544627,,,,BSE
INE729C01020,Purshottam Investofin Limited,,538647,,,,BSE
INE362A01016,PVP Ventures Limited,PVP,517556,,,EQ,BOTH
INE191H01014,PVR INOX Limited,PVRINOX,532689,,,EQ,BOTH
INE428B01021,PVV Infra Limited,,536659,,,,BSE
INE0MIS01010,Pyramid Technoplast Limited,PYRAMID,543969,,,EQ,BOTH
INE883L01018,Pyxis Finvest Limited,,534109,,,,BSE
INE837C01013,QGO FINANCE LIMITED,,538646,,,,BSE
INE0FMW01018,QMS Medical Allied Services Limited,QMSMEDI,,,,EQ,NSE
INE0LRY01011,Quadrant Future Tek Limited,QUADFUTURE,544336,,,EQ,BOTH
INE527B01020,Quadrant Televentures Limited,,511116,,,,BSE
INE0Q1R01012,Qualitek Labs Limited,,544091,,,,BSE
INE0SII01026,QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,,544367,,,,BSE
INE0KAF01018,Quality RO Industries Limited,,543460,,,,BSE
INE373C01019,Quantum Digital Vision (India) Ltd.,,530281,,,,BSE
INE615P01015,Quess Corp Limited,QUESS,539978,,,EQ,BOTH
INE418C01012,QUEST CAPITAL MARKETS LIMITED,,500069,,,,BSE
INE0OYE01013,QUEST FLOW CONTROLS LIMITED,,543982,,,,BSE
INE306L01010,Quick Heal Technologies Limited,,539678,,,,BSE
INE641R01017,Quint Digital Limited,QUINT,539515,,,EQ,BOTH
INE0NQ801033,R K Swamy Limited,RKSWAMY,544136,,,EQ,BOTH
INE219Y01026,R M Drip and Sprinklers Systems Limited,RMDRIP,544456,,,EQ,BOTH
INE777K01022,R R Kabel Limited,RRKABEL,543981,,,EQ,BOTH
INE165B01029,R S Software India Ltd.,,517447,,,,BSE
INE411H01032,R Systems International Limited,RSYSTEMS,532735,,,EQ,BOTH
INE712Z01019,R.J. Shah & Co. Ltd.,,509845,,,,BSE
INE324L01013,R.P.P. Infra Projects Limited,RPPINFRA,533284,,,EQ,BOTH
INE229D01011,R.R.Financial Consultants Ltd.,,511626,,,,BSE
INE474H01014,R.R.Securities Ltd.,,530917,,,,BSE
INE012Q01039,R&B Denims Limited,RNBDENIMS,538119,,,EQ,BOTH
INE548H01015,Raaj Medisafe India Limited,,524502,,,,BSE
INE084Q01012,RACE ECO CHAIN LIMITED,,537785,,,,BSE
INE0ZN101029,Rachit Prints Limited,,544503,,,,BSE
INE704B01017,RACL Geartech Limited,RACLGEAR,520073,,,EQ,BOTH
INE00WY01013,RACONTEUR GLOBAL RESOURCES LIMITED,,541703,,,,BSE
INE874F01027,Radaan Mediaworks India Limited,RADAAN,590070,,,EQ,BOTH
INE792P01020,Radhagobind Commercial Limited,,539673,,,,BSE
INE986B01044,Radhe Developers (India) ltd.,,531273,,,,BSE
INE583V01021,Radhika Jeweltech Limited,RADHIKAJWE,540125,,,EQ,BOTH
INE855R01021,Radiant Cash Management Services Limited,RADIANTCMS,543732,,,EQ,BOTH
INE944F01028,Radico Khaitan Limited,RADICO,532497,,,EQ,BOTH
INE576N01014,Radix Industries (India) Limited,,531412,,,,BSE
INE912T01018,Raghav Productivity Enhancers Limited,RPEL,539837,,,EQ,BOTH
INE753B01014,Raghunath International Ltd.,,526813,,,,BSE
INE754B01012,Raghunath Tobacco Co. Ltd.,,531552,,,,BSE
INE865P01016,Raghuvansh Agrofarms Limited,,538921,,,,BSE
INE969C01022,Raghuvir Synthetics Ltd.,,514316,,,,BSE
INE923R01019,Raideep Industries Limited,,540270,,,,BSE
INE415G01027,Rail Vikas Nigam Limited,RVNL,542649,,,EQ,BOTH
INE0DD101019,Railtel Corporation Of India Limited,RAILTEL,543265,,,EQ,BOTH
INE855B01025,Rain Industries Limited,RAIN,500339,,,EQ,BOTH
INE961O01016,Rainbow Childrens Medicare Limited,RAINBOW,543524,,,EQ,BOTH
INE230F01014,Rainbow Foundations Ltd,,531694,,,,BSE
INE294G01026,Raj Oil Mills Limited,ROML,533093,,,EQ,BOTH
INE639C01013,Raj Packaging Industries Ltd.,,530111,,,,BSE
INE533D01032,Raj Rayon Industries Limited,,530699,,,,BSE
INE952H01027,Raj Television Network Limited,RAJTV,532826,,,EQ,BOTH
INE491N01016,Raja Bahadur International Ltd,,503127,,,,BSE
INE296E01026,Rajapalayam Mills Limited,RAJPALAYAM,532503,,,EQ,BOTH
INE929D01016,Rajasthan Cylinders & Containers Limited,,538707,,,,BSE
INE374C01017,Rajasthan Petro Synthetics Ltd.,,506975,,,,BSE
INE184D01026,RAJASTHAN SECURITIES LIMITED,,526873,,,,BSE
INE497E01020,Rajasthan Tube Mfg. Co,,530253,,,,BSE
INE610C01014,Rajdarshan Industries Limited,ARENTERP,526662,,,EQ,BOTH
INE343B01030,Rajesh Exports Ltd.,,531500,,,,BSE
INE0VN801010,RAJESH POWER SERVICES LIMITED,,544291,,,,BSE
INE0CQ101015,Rajeshwari Cans Limited,,543285,,,,BSE
INE016C01014,Rajeswari Infrastructure Limited,,526823,,,,BSE
INE376L01013,Rajkamal Synthetics Ltd.,,514028,,,,BSE
INE176R01014,Rajkot Investment Trust Limited,,539495,,,,BSE
INE1GM501015,Rajnandini Fashion India Limited,,544771,,,,BSE
INE00KV01022,Rajnandini Metal Limited,RAJMET,,,,EQ,NSE
INE786J01033,RAJNISH RETAIL LIMITED,,530525,,,,BSE
INE685Z01033,Rajnish Wellness Limited,,541601,,,,BSE
INE535F01024,Rajoo Engineers Limited,RAJOOENG,522257,,,EQ,BOTH
INE751R01014,Rajputana Investment and Finance Ltd.,,539090,,,,BSE
INE313L01016,Rajputana Stainless Limited,RSL,544731,,,EQ,BOTH
INE451D01029,Rajratan Global Wire Limited,RAJRATAN,517522,,,EQ,BOTH
INE760W01023,Rajshree Polypack Limited,RPPL,,,,EQ,NSE
INE562B01019,Rajshree Sugars & Chemicals Limited,RAJSREESUG,500354,,,EQ,BOTH
INE381N01019,RAJVI LOGITRADE LIMITED,,511185,,,,BSE
INE613A01020,Rallis India Limited,RALLIS,500355,,,EQ,BOTH
INE207E01023,Ram Ratna Wires Limited,RAMRAT,522281,,,EQ,BOTH
INE425E01013,Rama Paper Mills Limited,,500357,,,,BSE
INE809A01032,Rama Phosphates Limited,RAMAPHO,524037,,,EQ,BOTH
INE230R01035,Rama Steel Tubes Limited,RAMASTEEL,539309,,,EQ,BOTH
INE763B01013,Rama Vision Ltd,,523289,,,,BSE
INE516P01015,Ramchandra Leasing & Finance Limited,,538540,,,,BSE
INE614A01028,Ramco Industries Limited,RAMCOIND,532369,,,EQ,BOTH
INE246B01019,Ramco Systems Limited,RAMCOSYS,532370,,,EQ,BOTH
INE410D01017,Ramgopal Polytex Ltd,,514223,,,,BSE
INE357B01022,RAMINFO LIMITED,,530951,,,,BSE
INE399G01023,Ramkrishna Forgings Limited,RKFORGE,532527,,,EQ,BOTH
INE874I01013,Ramky Infrastructure Limited,RAMKY,533262,,,EQ,BOTH
INE609D01014,Ramsons Projects Ltd.,,530925,,,,BSE
INE625B01014,Rana Sugars Limited,RANASUG,507490,,,EQ,BOTH
INE821D01031,Rander Corporation Ltd.,,531228,,,,BSE
INE050H01012,Rane (Madras) Limited,RML,532661,,,EQ,BOTH
INE384A01010,Rane Holdings Limited,RANEHOLDIN,505800,,,EQ,BOTH
INE01A501027,Ranjeet Mechatronics Limited,,541945,,,,BSE
INE863D01017,Ranjit Securities Ltd.,,531572,,,,BSE
INE483D01014,RAP CORP LIMITED,,531583,,,,BSE
INE350D01015,Rapicut Carbides Ltd.,,500360,,,,BSE
INE154M01012,Rapid Investments Ltd.,,501351,,,,BSE
INE0QA901010,RAPID MULTIMODAL LOGISTICS LIMITED,,544237,,,,BSE
INE651D01016,Ras Resorts & Apart Hotels Ltd.,,507966,,,,BSE
INE682D01011,Rasandik Engg. Industries India Ltd,,522207,,,,BSE
INE0J1F01024,Rashi Peripherals Limited,RPTECH,544119,,,EQ,BOTH
INE027A01015,Rashtriya Chemicals and Fertilizers Limited,RCF,524230,,,EQ,BOTH
INE822D01021,Rasi Electrodes Ltd.,,531233,,,,BSE
INE0CLI01024,Rategain Travel Technologies Limited,RATEGAIN,543417,,,EQ,BOTH
INE575I01016,RATHI BARS LIMITED,,532918,,,,BSE
INE336C01016,Rathi Steel & Power Ltd,,504903,,,,BSE
INE821Y01011,Ratnabhumi Developers Limited,,540796,,,,BSE
INE703B01027,Ratnamani Metals & Tubes Limited,RATNAMANI,520111,,,EQ,BOTH
INE05CZ01011,Ratnaveer Precision Engineering Limited,RATNAVEER,543978,,,EQ,BOTH
INE834M01019,RattanIndia Enterprises Limited,RTNINDIA,534597,,,EQ,BOTH
INE399K01017,RattanIndia Power Limited,RTNPOWER,533122,,,EQ,BOTH
INE523K01012,RAUNAQ INTERNATIONAL LIMITED,,537840,,,,BSE
INE0W4D01018,Ravelcare Limited,,544629,,,,BSE
